amphoe_id;id;th_name;en_name;zipcode_main;zipcode_all;zipcode_remark;
1015;101504;บุคคโล;Bukkhalo;10600;10600;;
1015;101505;ตลาดพลู;Talat Phlu;10600;10600;;
1015;101506;ดาวคะนอง;Dao Khanong;10600;10600;;
1015;101507;สำเหร่;Samre;10600;10600;;
1016;101601;วัดอรุณ;Wat Arun;10600;10600;;
1016;101602;วัดท่าพระ;Wat Tha Phra;10600;10600;;
1017;101701;ห้วยขวาง;Huai Khwang;10310;10310;;
1017;101702;บางกะปิ;Bang Kapi;10310;10310;;
1017;101704;สามเสนนอก;Sam Sen Nok;10310;10310;;
1018;101801;สมเด็จเจ้าพระยา;Somdet Chao Phraya;10600;10600;;
1018;101802;คลองสาน;Khlong San;10600;10600;;
1018;101803;บางลำภูล่าง;Bang Lamphu Lang;10600;10600;;
1018;101804;คลองต้นไทร;Khlong Ton Sai;10600;10600;;
1019;101901;คลองชักพระ;Khlong Chak Phra;10170;10170;;
1019;101902;ตลิ่งชัน;Taling Chan;10170;10170;;
1019;101903;ฉิมพลี;Chimphli;10170;10170;;
1019;101904;บางพรม;Bang Phrom;10170;10170;;
1019;101905;บางระมาด;Bang Ramat;10170;10170;;
1019;101907;บางเชือกหนัง;Bang Chueak Nang;10170;10170;;
1020;102004;ศิริราช;Sirirat;10700;10700;;
1020;102005;บ้านช่างหล่อ;Ban Chang Lo;10700;10700;;
1020;102006;บางขุนนนท์;Bang Khun Non;10700;10700;;
1020;102007;บางขุนศรี;Bang Khun Si;10700;10700;;
1020;102009;อรุณอมรินทร์;Arun Ammarin;10700;10700;;
1021;102105;ท่าข้าม;Tha Kham;10150;10150;;
1021;102107;แสมดำ;Samae Dam;10150;10150;;
1022;102201;บางหว้า;Bang Wa;10160;10160;;
1022;102202;บางด้วน;Bang Duan;10160;10160;;
1022;102206;บางจาก;Bang Chak;10160;10160;;
1022;102207;บางแวก;Bang Waek;10160;10160;;
1022;102208;คลองขวาง;Khlong Khwang;10160;10160;;
1022;102209;ปากคลองภาษีเจริญ;Pak Khlong Phasi Charoen;10160;10160;;
1022;102210;คูหาสวรรค์;Khuha Sawan;10160;10160;;
1023;102302;หนองแขม;Nong Khaem;10160;10160;;
1023;102303;หนองค้างพลู;Nong Khang Phlu;10160;10160;;
1024;102401;ราษฎร์บูรณะ;Rat Burana;10140;10140;;
1024;102402;บางปะกอก;Bang Pa Kok;10140;10140;;
1025;102501;บางพลัด;Bang Phlat;10700;10700;;
1025;102502;บางอ้อ;Bang O;10700;10700;;
1025;102503;บางบำหรุ;Bang Bamru;10700;10700;;
1025;102504;บางยี่ขัน;Bang Yi Khan;10700;10700;;
1026;102601;ดินแดง;Din Daeng;10400;10400;;
1026;102602;รัชดาภิเษก;Ratchadaphisek;10400;10400;;
1027;102701;คลองกุ่ม;Khlong Kum;10240;10230/10240;หมู่ 7-12 ใช้รหัส 10230;
1027;102704;นวมินทร์;Nawamin;10240;10240;;
1027;102705;นวลจันทร์;Nuan Chan;10230;10230;;
1028;102801;ทุ่งวัดดอน;Thung Wat Don;10120;10120;;
1028;102802;ยานนาวา;Yan Nawa;10120;10120;;
1028;102803;ทุ่งมหาเมฆ;Thung Maha Mek;10120;10120;;
1029;102901;บางซื่อ;Bang Sue;10800;10800;;
1029;102902;วงศ์สว่าง;Wong Sawang;10800;10800;;
1030;103001;ลาดยาว;Lat Yao;10900;10900;;
1030;103002;เสนานิคม;Sena Nikhom;10900;10900;;
1030;103003;จันทรเกษม;Chan Kasem;10900;10900;;
1030;103004;จอมพล;Chom Phon;10900;10900;;
1030;103005;จตุจักร;Chatuchak;10900;10900;;
1031;103101;บางคอแหลม;Bang Kho Laem;10120;10120;;
1031;103102;วัดพระยาไกร;Wat Phraya Krai;10120;10120;;
1031;103103;บางโคล่;Bang Khlo;10120;10120;;
1032;103201;ประเวศ;Prawet;10250;10250;;
1032;103202;หนองบอน;Nong Bon;10250;10250;;
1032;103203;ดอกไม้;Dok Mai;10250;10250;;
1033;103301;คลองเตย;Khlong Toei;10110;10110;;
1033;103302;คลองตัน;Khlong Tan;10110;10110;;
1033;103303;พระโขนง;Phra Khanong;10110;10110/10260;ถนนสุขุมวิท ซอย 48/1, 48/2, 48/3, 48/4, 50 และถนนริมทางรถไฟเก่า หมู่ 1<บ้านเลขที่เลขคี่ ตั้งแต่ 6021-6689 และบ้านเลขที่เลขคู่ ตั้งแต่ 1928-2422> ใช้รหัส 10260;
1034;103401;สวนหลวง;Suan Luang;10250;10250;;
1034;103402;อ่อนนุช;On Nut;10250;10250;;
1034;103403;พัฒนาการ;Phatthanakan;10250;10250;;
1035;103501;บางขุนเทียน;Bang Khun Thian;10150;10150;;
1035;103502;บางค้อ;Bang Kho;10150;10150;;
1035;103503;บางมด;Bang Mot;10150;10150;;
1035;103504;จอมทอง;Chom Thong;10150;10150;;
1036;103602;สีกัน;Si Kan;10210;10210;;
1036;103604;ดอนเมือง;Don Mueang;10210;10210;;
1036;103605;สนามบิน;Sanam Bin;10210;10210;;
1037;103701;ทุ่งพญาไท;Thung Phaya Thai;10400;10400;;
1037;103702;ถนนพญาไท;Thanon Phaya Thai;10400;10400;;
1037;103703;ถนนเพชรบุรี;Thanon Phetchaburi;10400;10400;;
1037;103704;มักกะสัน;Makkasan;10400;10400;;
1038;103801;ลาดพร้าว;Lat Phrao;10230;10230;;
1038;103802;จรเข้บัว;Chorakhe Bua;10230;10230;;
1039;103901;คลองเตยเหนือ;Khlong Toei Nuea;10110;10110;;
1039;103902;คลองตันเหนือ;Khlong Tan Nuea;10110;10110;;
1039;103903;พระโขนงเหนือ;Phra Khanong Nuea;10110;10110/10260;เฉพาะ ถนนสุขุมวิท ซอย 73, 75, 75/1, 77<บ้านเลขที่เป็นเลขคี่ ตั้งแต่ 1-299 และบ้านเลขที่เป็นเลขคู่ ตั้งแต่ 2-252> และสุขุมวิท ซอย 77/1, 79, 81 ใช้รหัส 10260;
1040;104001;บางแค;Bang Khae;10160;10160;;
1040;104002;บางแคเหนือ;Bang Khae Nuea;10160;10160;;
1040;104003;บางไผ่;Bang Phai;10160;10160;;
1040;104004;หลักสอง;Lak Song;10160;10160;;
1041;104101;ทุ่งสองห้อง;Thung Song Hong;10210;10210;;
1041;104102;ตลาดบางเขน;Talat Bang Khen;10210;10210;;
1042;104201;สายไหม;Sai Mai;10220;10220;;
1042;104202;ออเงิน;O Ngoen;10220;10220;;
1042;104203;คลองถนน;Khlong Thanon;10220;10220;;
1043;104301;คันนายาว;Khan Na Yao;10230;10230;;
1043;104302;รามอินทรา;Ram Inthra;10230;10230;;
1044;104401;สะพานสูง;Saphan Sung;10240;10240/10250;หมู่ 12-17 ใช้รหัส 10250;
1044;104402;ราษฎร์พัฒนา;Rat Phatthana;10240;10240;;
1044;104403;ทับช้าง;Thap Chang;10250;10250;;
1045;104501;วังทองหลาง;Wang Thonglang;10310;10310;เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคู่ตั้งแต่ ลาดพร้าว 48/1 ถึง ลาดพร้าว 84;
1045;104502;สะพานสอง;Saphan Song;10310;10310;เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคี่ตั้งแต่ ลาดพร้าว 45/1 ถึง ลาดพร้าว 71;
1045;104503;คลองเจ้าคุณสิงห์;Khlong Chao Khun Sing;10310;10310;เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคี่ตั้งแต่ ลาดพร้าว 79 ถึง ลาดพร้าว 101;
1045;104504;พลับพลา;Phlapphla;10310;10310;เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคู่ตั้งแต่ ลาดพร้าว 88 ถึง ลาดพร้าว 128 และถนนรามคำแหง ซอย 9, 21, 39, 43/1, 53, 65 และถนนศรีวรา (ทาวน์อินทาวน์) และ ถนนอินทราภรณ์;
1046;104601;สามวาตะวันตก;Sam Wa Tawan Tok;10510;10510;;
1046;104602;สามวาตะวันออก;Sam Wa Tawan Ok;10510;10510;;
1046;104603;บางชัน;Bang Chan;10510;10510;;
1046;104604;ทรายกองดิน;Sai Kong Din;10510;10510;;
1046;104605;ทรายกองดินใต้;Sai Kong Din Tai;10510;10510;;
1047;104702;บางนาเหนือ;Bang Na Nuea;10260;10260;;
1047;104703;บางนาใต้;Bang Na Tai;10260;10260;;
1048;104801;ทวีวัฒนา;Thawi Watthana;10170;10170;;
1048;104802;ศาลาธรรมสพน์;Sala Thammasop;10170;10170;;
1049;104901;บางมด;Bang Mot;10140;10140;;
1049;104902;ทุ่งครุ;Thung Khru;10140;10140;;
1050;105002;บางบอนเหนือ;Bang Bon Nuea;10150;10150;;
1050;105003;บางบอนใต้;Bang Bon Tai;10150;10150;;
1050;105004;คลองบางพราน;Khlong Bang Phran;10150;10150;;
1050;105005;คลองบางบอน;Khlong Bang Bon;10150;10150;;
1101;110101;ปากน้ำ;Pak Nam;10270;10270;;
1101;110102;สำโรงเหนือ;Samrong Nuea;10270;10270;;
1101;110103;บางเมือง;Bang Mueang;10270;10270;;
1101;110104;ท้ายบ้าน;Thai Ban;10280;10280;;
1101;110108;บางปูใหม่;Bang Pu Mai;10280;10280;;
1101;110110;แพรกษา;Phraek Sa;10280;10280;;
1101;110111;บางโปรง;Bang Prong;10270;10270;;
1101;110112;บางปู;Bang Pu;10280;10280;;
1101;110113;บางด้วน;Bang Duan;10270;10270;;
1101;110114;บางเมืองใหม่;Bang Mueang Mai;10270;10270;;
1101;110115;เทพารักษ์;Thepharak;10270;10270;;
1101;110116;ท้ายบ้านใหม่;Thai Ban Mai;10280;10280;;
1101;110117;แพรกษาใหม่;Phraek Sa Mai;10280;10280;;
1102;110201;บางบ่อ;Bang Bo;10560;10560;;
1102;110202;บ้านระกาศ;Ban Rakat;10560;10560;;
1102;110203;บางพลีน้อย;Bang Phli Noi;10560;10560;;
1102;110204;บางเพรียง;Bang Phriang;10560;10560;;
1102;110205;คลองด่าน;Khlong Dan;10550;10550;;
1102;110206;คลองสวน;Khlong Suan;10560;10560;;
1102;110207;เปร็ง;Preng;10560;10560;;
1102;110208;คลองนิยมยาตรา;Khlong Niyom Yattra;10560;10560;;
1103;110301;บางพลีใหญ่;Blang Phli Yai;10540;10540;;
1103;110302;บางแก้ว;Bang Kaeo;10540;10540;;
1103;110303;บางปลา;Bang Pla;10540;10540;;
1103;110304;บางโฉลง;Bang Chalong;10540;10540;;
1103;110308;ราชาเทวะ;Racha Thewa;10540;10540;;
1103;110309;หนองปรือ;Nong Prue;10540;10540;;
1104;110401;ตลาด;Talat;10130;10130;;
1104;110402;บางพึ่ง;Bang Phueng;10130;10130;;
1104;110403;บางจาก;Bang Chak;10130;10130;;
1104;110404;บางครุ;Bang Khru;10130;10130;;
1104;110405;บางหญ้าแพรก;Bang Ya Phraek;10130;10130;;
1104;110406;บางหัวเสือ;Bang Hua Suea;10130;10130;;
1104;110407;สำโรงใต้;Samrong Tai;10130;10130;;
1104;110408;บางยอ;Bang Yo;10130;10130;;
1104;110409;บางกะเจ้า;Bang Kachao;10130;10130;;
1104;110410;บางน้ำผึ้ง;Bang Nam Phueng;10130;10130;;
1104;110411;บางกระสอบ;Bang Krasop;10130;10130;;
1104;110412;บางกอบัว;Bang Ko Bua;10130;10130;;
1104;110413;ทรงคนอง;Song Khanong;10130;10130;;
1104;110414;สำโรง;Samrong;10130;10130;;
1104;110415;สำโรงกลาง;Samrong Klang;10130;10130;;
1105;110501;นาเกลือ;Na Kluea;10290;10290;;
1105;110502;บ้านคลองสวน;Ban Khlong Suan;10290;10290;;
1105;110503;แหลมฟ้าผ่า;Laem Fa Pha;10290;10290;;
1105;110504;ปากคลองบางปลากด;Pak Khlong Bang Pla Kot;10290;10290;;
1105;110505;ในคลองบางปลากด;Nai Khlong Bang Pla Kot;10290;10290;;
1106;110601;บางเสาธง;Bang Sao Thong;10570;10570;;
1106;110602;ศีรษะจรเข้น้อย;Sisa Chorakhe Noi;10570;10570;;
1106;110603;ศีรษะจรเข้ใหญ่;Sisa Chorakhe Yai;10570;10570;;
1201;120101;สวนใหญ่;Suan Yai;11000;11000;;
1201;120102;ตลาดขวัญ;Talat Khwan;11000;11000;;
1201;120103;บางเขน;Bang Khen;11000;11000;;
1201;120104;บางกระสอ;Bang Kraso;11000;11000;;
1201;120105;ท่าทราย;Tha Sai;11000;11000;;
1201;120106;บางไผ่;Bang Phai;11000;11000;;
1201;120107;บางศรีเมือง;Bang Si Mueang;11000;11000;;
1201;120108;บางกร่าง;Bang Krang;11000;11000;;
1201;120109;ไทรม้า;Sai Ma;11000;11000;;
1201;120110;บางรักน้อย;Bang Rak Noi;11000;11000;;
1202;120201;วัดชลอ;Wat Chalo;11130;11130;;
1202;120202;บางกรวย;Bang Kruai;11130;11130;;
1202;120203;บางสีทอง;Bang Si Thong;11130;11130;;
1202;120204;บางขนุน;Bang Khanun;11130;11130;;
1202;120205;บางขุนกอง;Bang Khun Kong;11130;11130;;
1202;120206;บางคูเวียง;Bang Khu Wiang;11130;11130;;
1202;120207;มหาสวัสดิ์;Maha Sawat;11130;11130;;
1202;120208;ปลายบาง;Plai Bang;11130;11130;;
1202;120209;ศาลากลาง;Sala Klang;11130;11130;;
1203;120301;บางม่วง;Bang Muang;11140;11140;;
1203;120302;บางแม่นาง;Bang Mae Nang;11140;11140;;
1203;120303;บางเลน;Bang Len;11140;11140;;
1203;120304;เสาธงหิน;Sao Thong Hin;11140;11140;;
1203;120305;บางใหญ่;Bang Yai;11140;11140;;
1203;120306;บ้านใหม่;Ban Mai;11140;11140;;
1204;120401;โสนลอย;Sano Loi;11110;11110;;
1204;120402;บางบัวทอง;Bang Bua Thong;11110;11110;;
1204;120403;บางรักใหญ่;Bang Rak Yai;11110;11110;;
1204;120404;บางคูรัด;Bang Khu Rat;11110;11110;;
1204;120405;ละหาร;Lahan;11110;11110;;
1204;120406;ลำโพ;Lam Pho;11110;11110;;
1204;120407;พิมลราช;Phimon Rat;11110;11110;;
1204;120408;บางรักพัฒนา;Bang Rak Phatthana;11110;11110;;
1205;120501;ไทรน้อย;Sai Noi;11150;11150;;
1205;120502;ราษฎร์นิยม;Rat Niyom;11150;11150;;
1205;120503;หนองเพรางาย;Nong Phrao Ngai;11150;11150;;
1205;120504;ไทรใหญ่;Sai Yai;11150;11150;;
1205;120505;ขุนศรี;Khun Si;11150;11150;;
1205;120506;คลองขวาง;Khlong Khwang;11150;11150;;
1205;120507;ทวีวัฒนา;Thawi Watthana;11150;11150;;
1206;120601;ปากเกร็ด;Pak Kret;11120;11120;;
1206;120602;บางตลาด;Bang Talat;11120;11120;;
1206;120603;บ้านใหม่;Ban Mai;11120;11120;;
1206;120604;บางพูด;Bang Phut;11120;11120;;
1206;120605;บางตะไนย์;Bang Tanai;11120;11120;;
1206;120606;คลองพระอุดม;Khlong Phra Udom;11120;11120;;
1206;120607;ท่าอิฐ;Tha It;11120;11120;;
1206;120608;เกาะเกร็ด;Ko Kret;11120;11120;;
1206;120609;อ้อมเกร็ด;Om Kret;11120;11120;;
1206;120610;คลองข่อย;Khlong Khoi;11120;11120;;
1206;120611;บางพลับ;Bang Phlap;11120;11120;;
1206;120612;คลองเกลือ;Khlong Kluea;11120;11120;;
1301;130101;บางปรอก;Bang Prok;12000;12000;;
1301;130102;บ้านใหม่;Ban Mai;12000;12000;;
1301;130103;บ้านกลาง;Ban Klang;12000;12000;;
1301;130104;บ้านฉาง;Ban Chang;12000;12000;;
1301;130105;บ้านกระแชง;Ban Krachaeng;12000;12000;;
1301;130106;บางขะแยง;Bang Khayaeng;12000;12000;;
1301;130107;บางคูวัด;Bang Khu Wat;12000;12000;;
1301;130108;บางหลวง;Bang Luang;12000;12000;;
1301;130109;บางเดื่อ;Bang Duea;12000;12000;;
1301;130110;บางพูด;Bang Phut;12000;12000;;
1301;130111;บางพูน;Bang Phun;12000;12000;;
1301;130112;บางกะดี;Bang Kadi;12000;12000;;
1301;130113;สวนพริกไทย;Suan Phrik Thai;12000;12000;;
1301;130114;หลักหก;Lak Hok;12000;12000;;
1302;130201;คลองหนึ่ง;Khlong Nueng;12120;12120/12121/13180;มหาวิทยาลัยธรรมศาสตร์ ศูนย์รังสิต ใช้รหัส 12121 และ หมู่ที่ 20 เฉพาะเลขที่ 2-55, 57-99 และมหาวิทยาลัยราชภัฏวไลยอลงกรณ์ ใช้รหัส 13180;
1302;130202;คลองสอง;Khlong Song;12120;12120;;
1302;130203;คลองสาม;Khlong Sam;12120;12120;;
1302;130204;คลองสี่;Khlong Si;12120;12120;;
1302;130205;คลองห้า;Khlong Ha;12120;12110/12120;เฉพาะทัณฑสถานบำบัดพิเศษหญิง ใช้รหัส 12110;
1302;130206;คลองหก;Khlong Hok;12120;12110/12120;เฉพาะหมู่ 1<บ้านเลขที่ 39>และ สถาบันเทคโนโลยีราชมงคล ใช้รหัส 12110;
1302;130207;คลองเจ็ด;Khlong Chet;12120;12120;;
1303;130301;ประชาธิปัตย์;Prachathipat;12130;12130;;
1303;130302;บึงยี่โถ;Bueng Yitho;12130;12130;;
1303;130303;รังสิต;Rangsit;12110;12110;;
1303;130304;ลำผักกูด;Lam Phak Kut;12110;12110;;
1303;130305;บึงสนั่น;Bueng Sanan;12110;12110;;
1303;130306;บึงน้ำรักษ์;Bueng Nam Rak;12110;12110;;
1304;130401;บึงบา;Bueng Ba;12170;12170;;
1304;130402;บึงบอน;Bueng Bon;12170;12170;;
1304;130403;บึงกาสาม;Bueng Ka Sam;12170;12170;;
1304;130404;บึงชำอ้อ;Bueng Cham O;12170;12170;;
1304;130405;หนองสามวัง;Nong Sam Wang;12170;12170;;
1304;130406;ศาลาครุ;Sala Khru;12170;12170;;
1304;130407;นพรัตน์;Noppharat;12170;12170;;
1305;130501;ระแหง;Rahaeng;12140;12140;;
1305;130502;ลาดหลุมแก้ว;Lat Lum Kaeo;12140;12140;;
1305;130503;คูบางหลวง;Khu Bang Luang;12140;12140;;
1305;130504;คูขวาง;Khu Khwang;12140;12140;;
1305;130505;คลองพระอุดม;Khlong Phra Udom;12140;12140;;
1305;130506;บ่อเงิน;Bo Ngoen;12140;12140;;
1305;130507;หน้าไม้;Na Mai;12140;12140;;
1306;130601;คูคต;Khu Khot;12130;12130;;
1306;130602;ลาดสวาย;Lat Sawai;12150;12150;;
1306;130603;บึงคำพร้อย;Bueng Kham Phroi;12150;12150;;
1306;130604;ลำลูกกา;Lum Luk Ka;12150;12150;;
1306;130605;บึงทองหลาง;Bueng Thonglang;12150;12150;;
1306;130606;ลำไทร;Lam Sai;12150;12150;;
1306;130607;บึงคอไห;Bueng Kho Hai;12150;12150;;
1306;130608;พืชอุดม;Phuet Udom;12150;12150;;
1307;130701;บางเตย;Bang Toei;12160;12160;;
1307;130702;คลองควาย;Khlong Khwai;12160;12160;;
1307;130703;สามโคก;Sam Khok;12160;12160;;
1307;130704;กระแชง;Krachaeng;12160;12160;;
1307;130705;บางโพธิ์เหนือ;Bang Pho Nuea;12160;12160;;
1307;130706;เชียงรากใหญ่;Chiang Rak Yai;12160;12160;;
1307;130707;บ้านปทุม;Ban Pathum;12160;12160;;
1307;130708;บ้านงิ้ว;Ban Ngio;12160;12160;;
1307;130709;เชียงรากน้อย;Chiang Rak Noi;12160;12160;;
1307;130710;บางกระบือ;Bang Krabue;12160;12160;;
1307;130711;ท้ายเกาะ;Thai Ko;12160;12160;;
1401;140101;ประตูชัย;Pratu Chai;13000;13000;;
1401;140102;กะมัง;Kamang;13000;13000;;
1401;140103;หอรัตนไชย;Ho Rattanachai;13000;13000;;
1401;140104;หัวรอ;Hua Ro;13000;13000;;
1401;140105;ท่าวาสุกรี;Tha Wasukri;13000;13000;;
1401;140106;ไผ่ลิง;Phai Ling;13000;13000;;
1401;140107;ปากกราน;Pak Kran;13000;13000;;
1401;140108;ภูเขาทอง;Phukhao Thong;13000;13000;;
1401;140109;สำเภาล่ม;Samphao Lom;13000;13000;;
1401;140110;สวนพริก;Suan Phrik;13000;13000;;
1401;140111;คลองตะเคียน;Khlong Takhian;13000;13000;;
1401;140112;วัดตูม;Wat Tum;13000;13000;;
1401;140113;หันตรา;Hantra;13000;13000;;
1401;140114;ลุมพลี;Lumphli;13000;13000;;
1401;140115;บ้านใหม่;Ban Mai;13000;13000;;
1401;140116;บ้านเกาะ;Ban Ko;13000;13000;;
1401;140117;คลองสวนพลู;Khlong Suan Phlu;13000;13000;;
1401;140118;คลองสระบัว;Khlong Sa Bua;13000;13000;;
1401;140119;เกาะเรียน;Ko Rian;13000;13000;;
1401;140120;บ้านป้อม;Ban Pom;13000;13000;;
1401;140121;บ้านรุน;Ban Run;13000;13000;;
1402;140201;ท่าเรือ;Tha Ruea;13130;13130;;
1402;140202;จำปา;Champa;13130;13130;;
1402;140203;ท่าหลวง;Tha Luang;18270;13130/18270;หมู่ 6 ใช้รหัส 13130;
1402;140204;บ้านร่อม;Ban Rom;13130;13130;;
1402;140205;ศาลาลอย;Sala Loi;13130;13130;;
1402;140206;วังแดง;Wang Daeng;13130;13130;;
1402;140207;โพธิ์เอน;Pho En;13130;13130;;
1402;140208;ปากท่า;Pak Tha;13130;13130;;
1402;140209;หนองขนาก;Nong Khanak;13130;13130;;
1402;140210;ท่าเจ้าสนุก;Tha Chao Sanuk;13130;13130;;
1403;140301;นครหลวง;Nakhon Luang;13260;13260;;
1403;140302;ท่าช้าง;Tha Chang;13260;13260;;
1403;140303;บ่อโพง;Bo Phong;13260;13260;;
1403;140304;บ้านชุ้ง;Ban Chung;13260;13260;;
1403;140305;ปากจั่น;Pak Chan;13260;13260;;
1403;140306;บางระกำ;Bang Rakam;13260;13260;;
1403;140307;บางพระครู;Bang Phra Khru;13260;13260;;
1403;140308;แม่ลา;Mae La;13260;13260;;
1403;140309;หนองปลิง;Nong Pling;13260;13260;;
1403;140310;คลองสะแก;Khlong Sakae;13260;13260;;
1403;140311;สามไถ;Sam Thai;13260;13260;;
1403;140312;พระนอน;Phra Non;13260;13260;;
1404;140401;บางไทร;Bang Sai;13190;13190;;
1404;140402;บางพลี;Bang Phli;13190;13190;;
1404;140403;สนามชัย;Sanam Chai;13190;13190;;
1404;140404;บ้านแป้ง;Ban Paeng;13190;13190;;
1404;140405;หน้าไม้;Na Mai;13190;13190;;
1404;140406;บางยี่โท;Bang Yi Tho;13190;13190;;
1404;140407;แคออก;Khae Ok;13190;13190;;
1404;140408;แคตก;Khae Tok;13190;13190;;
1404;140409;ช่างเหล็ก;Chang Lek;13190;13190;;
1404;140410;กระแชง;Krachaeng;13190;13190;;
1404;140411;บ้านกลึง;Ban Klueng;13190;13190;;
1404;140412;ช้างน้อย;Chang Noi;13190;13190;;
1404;140413;ห่อหมก;Homok;13190;13190;;
1404;140414;ไผ่พระ;Phai Phra;13190;13190;;
1404;140415;กกแก้วบูรพา;Kok Kaeo Burapha;13190;13190;;
1404;140416;ไม้ตรา;Mai Tra;13190;13190;;
1404;140417;บ้านม้า;Ban Ma;13190;13190;;
1404;140418;บ้านเกาะ;Ban Ko;13190;13190;;
1404;140419;ราชคราม;Ratchakhram;13290;13290;;
1404;140420;ช้างใหญ่;Chang Yai;13290;13290;;
1404;140421;โพแตง;Pho Taeng;13290;13290;;
1404;140422;เชียงรากน้อย;Chiang Rak Noi;13290;13290;;
1404;140423;โคกช้าง;Khok Chang;13190;13190;;
1405;140501;บางบาล;Bang Ban;13250;13250;;
1405;140502;วัดยม;Wat Yom;13250;13250;;
1405;140503;ไทรน้อย;Sai Noi;13250;13250;;
1405;140504;สะพานไทย;Saphan Thai;13250;13250;;
1405;140505;มหาพราหมณ์;Maha Phram;13250;13250;;
1405;140506;กบเจา;Kop Chao;13250;13250;;
1405;140507;บ้านคลัง;Ban Khlang;13250;13250;;
1405;140508;พระขาว;Phra Khao;13250;13250;;
1405;140509;น้ำเต้า;Nam Tao;13250;13250;;
1405;140510;ทางช้าง;Thang Chang;13250;13250;;
1405;140511;วัดตะกู;Wat Taku;13250;13250;;
1405;140512;บางหลวง;Bang Luang;13250;13250;;
1405;140513;บางหลวงโดด;Bang Luang Dot;13250;13250;;
1405;140514;บางหัก;Bang Hak;13250;13250;;
1405;140515;บางชะนี;Bang Chani;13250;13250;;
1405;140516;บ้านกุ่ม;Ban Kum;13250;13250;;
1406;140601;บ้านเลน;Ban Len;13160;13160;;
1406;140602;เชียงรากน้อย;Chiang Rak Noi;13180;13180;;
1406;140603;บ้านโพ;Ban Pho;13160;13160;;
1406;140604;บ้านกรด;Ban Krot;13160;13160;;
1406;140605;บางกระสั้น;Bang Krasan;13160;13160;;
1406;140606;คลองจิก;Khlong Chik;13160;13160;;
1406;140607;บ้านหว้า;Ban Wa;13160;13160;;
1406;140608;วัดยม;Wat Yom;13160;13160;;
1406;140609;บางประแดง;Bang Pradaeng;13160;13160;;
1406;140610;สามเรือน;Sam Ruean;13160;13160;;
1406;140611;เกาะเกิด;Ko Koet;13160;13160;;
1406;140612;บ้านพลับ;Ban Phlap;13160;13160;;
1406;140613;บ้านแป้ง;Ban Paeng;13160;13160;;
1406;140614;คุ้งลาน;Khung Lan;13160;13160;;
1406;140615;ตลิ่งชัน;Taling Chan;13160;13160;;
1406;140616;บ้านสร้าง;Ban Sang;13170;13170;;
1406;140617;ตลาดเกรียบ;Talat Kriap;13160;13160;;
1406;140618;ขนอนหลวง;Khanon Luang;13160;13160;;
1407;140701;บางปะหัน;Bang Pahan;13220;13220;;
1407;140702;ขยาย;Khayai;13220;13220;;
1407;140703;บางเดื่อ;Bang Duea;13220;13220;;
1407;140704;เสาธง;Sao Thong;13220;13220;;
1407;140705;ทางกลาง;Thang Klang;13220;13220;;
1407;140706;บางเพลิง;Bang Phloeng;13220;13220;;
1407;140707;หันสัง;Han Sang;13220;13220;;
1407;140708;บางนางร้า;Bang Nang Ra;13220;13220;;
1407;140709;ตานิม;Ta Nim;13220;13220;;
1407;140710;ทับน้ำ;Thap Nam;13220;13220;;
1407;140711;บ้านม้า;Ban Ma;13220;13220;;
1407;140712;ขวัญเมือง;Khwan Mueang;13220;13220;;
1407;140713;บ้านลี่;Ban Li;13220;13220;;
1407;140714;โพธิ์สามต้น;Pho Sam Ton;13220;13220;;
1407;140715;พุทเลา;Phut Lao;13220;13220;;
1407;140716;ตาลเอน;Tan En;13220;13220;;
1407;140717;บ้านขล้อ;Ban Khlo;13220;13220;;
1408;140801;ผักไห่;Phak Hai;13120;13120;;
1408;140802;อมฤต;Ammarit;13120;13120;;
1408;140803;บ้านแค;Ban Khae;13120;13120;;
1408;140804;ลาดน้ำเค็ม;Lat Nam Khem;13120;13120;;
1408;140805;ตาลาน;Ta Lan;13120;13120;;
1408;140806;ท่าดินแดง;Tha Din Daeng;13120;13120;;
1408;140807;ดอนลาน;Don Lan;13280;13280;;
1408;140808;นาคู;Na Khu;13280;13280;;
1408;140809;กุฎี;Kudi;13120;13120;;
1408;140810;ลำตะเคียน;Lam Takhian;13280;13280;;
1408;140811;โคกช้าง;Khok Chang;13120;13120;;
1408;140812;จักราช;Chakkarat;13280;13280;;
1408;140813;หนองน้ำใหญ่;Nong Nam Yai;13280;13280;;
1408;140814;ลาดชิด;Lat Chit;13120;13120;;
1408;140815;หน้าโคก;Na Khok;13120;13120;;
1408;140816;บ้านใหญ่;Ban Yai;13120;13120;;
1409;140901;ภาชี;Phachi;13140;13140;;
1409;140902;โคกม่วง;Khok Muang;13140;13140;;
1409;140903;ระโสม;Rasom;13140;13140/18250;หมู่ 5 ใช้รหัส 18250;
1409;140904;หนองน้ำใส;Nong Nam Sai;13140;13140;;
1409;140905;ดอนหญ้านาง;Don Ya Nang;13140;13140;;
1409;140906;ไผ่ล้อม;Phai Lom;13140;13140;;
1409;140907;กระจิว;Krachio;13140;13140;;
