TambonID;TambonThaiShort;TambonEngShort;PostCodeMain;PostCodeAll;PostalCodeRemark;DistrictID;DistrictThaiShort;DistrictEngShort;ProvinceID;ProvinceThai;ProvinceEng;ภูมิภาคอย่างเป็นทางการ
104503;คลองเจ้าคุณสิงห์;Khlong Chao Khun Sing;10310;10310;เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคี่ตั้งแต่ ลาดพร้าว 79 ถึง ลาดพร้าว 101;1045;วังทองหลาง;Wang Thonglang;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104504;พลับพลา;Phlapphla;10310;10310;เฉพาะ ถนนลาดพร้าว ฝั่งที่เป็นเลขคู่ตั้งแต่ ลาดพร้าว 88 ถึง ลาดพร้าว 128 และถนนรามคำแหง ซอย 9, 21, 39, 43/1, 53, 65 และถนนศรีวรา (ทาวน์อินทาวน์) และ ถนนอินทราภรณ์;1045;วังทองหลาง;Wang Thonglang;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104601;สามวาตะวันตก;Sam Wa Tawan Tok;10510;10510;;1046;คลองสามวา;Khlong Sam Wa;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104602;สามวาตะวันออก;Sam Wa Tawan Ok;10510;10510;;1046;คลองสามวา;Khlong Sam Wa;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104603;บางชัน;Bang Chan;10510;10510;;1046;คลองสามวา;Khlong Sam Wa;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104604;ทรายกองดิน;Sai Kong Din;10510;10510;;1046;คลองสามวา;Khlong Sam Wa;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104605;ทรายกองดินใต้;Sai Kong Din Tai;10510;10510;;1046;คลองสามวา;Khlong Sam Wa;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104702;บางนาเหนือ;Bang Na Nuea;10260;10260;;1047;บางนา;Bang Na;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104703;บางนาใต้;Bang Na Tai;10260;10260;;1047;บางนา;Bang Na;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104801;ทวีวัฒนา;Thawi Watthana;10170;10170;;1048;ทวีวัฒนา;Thawi Watthana;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104802;ศาลาธรรมสพน์;Sala Thammasop;10170;10170;;1048;ทวีวัฒนา;Thawi Watthana;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104901;บางมด;Bang Mot;10140;10140;;1049;ทุ่งครุ;Thung Khru;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
104902;ทุ่งครุ;Thung Khru;10140;10140;;1049;ทุ่งครุ;Thung Khru;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
105002;บางบอนเหนือ;Bang Bon Nuea;10150;10150;;1050;บางบอน;Bang Bon;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
105003;บางบอนใต้;Bang Bon Tai;10150;10150;;1050;บางบอน;Bang Bon;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
105004;คลองบางพราน;Khlong Bang Phran;10150;10150;;1050;บางบอน;Bang Bon;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
105005;คลองบางบอน;Khlong Bang Bon;10150;10150;;1050;บางบอน;Bang Bon;10;กรุงเทพมหานคร;Bangkok;ภาคกลาง
110101;ปากน้ำ;Pak Nam;10270;10270;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110102;สำโรงเหนือ;Samrong Nuea;10270;10270;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110103;บางเมือง;Bang Mueang;10270;10270;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110104;ท้ายบ้าน;Thai Ban;10280;10280;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110108;บางปูใหม่;Bang Pu Mai;10280;10280;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110110;แพรกษา;Phraek Sa;10280;10280;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110111;บางโปรง;Bang Prong;10270;10270;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110112;บางปู;Bang Pu;10280;10280;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110113;บางด้วน;Bang Duan;10270;10270;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110114;บางเมืองใหม่;Bang Mueang Mai;10270;10270;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110115;เทพารักษ์;Thepharak;10270;10270;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110116;ท้ายบ้านใหม่;Thai Ban Mai;10280;10280;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110117;แพรกษาใหม่;Phraek Sa Mai;10280;10280;;1101;เมืองสมุทรปราการ;Mueang Samut Prakan;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110201;บางบ่อ;Bang Bo;10560;10560;;1102;บางบ่อ;Bang Bo;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110202;บ้านระกาศ;Ban Rakat;10560;10560;;1102;บางบ่อ;Bang Bo;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110203;บางพลีน้อย;Bang Phli Noi;10560;10560;;1102;บางบ่อ;Bang Bo;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110204;บางเพรียง;Bang Phriang;10560;10560;;1102;บางบ่อ;Bang Bo;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110205;คลองด่าน;Khlong Dan;10550;10550;;1102;บางบ่อ;Bang Bo;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110206;คลองสวน;Khlong Suan;10560;10560;;1102;บางบ่อ;Bang Bo;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110207;เปร็ง;Preng;10560;10560;;1102;บางบ่อ;Bang Bo;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110208;คลองนิยมยาตรา;Khlong Niyom Yattra;10560;10560;;1102;บางบ่อ;Bang Bo;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110301;บางพลีใหญ่;Blang Phli Yai;10540;10540;;1103;บางพลี;Bang Phli;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110302;บางแก้ว;Bang Kaeo;10540;10540;;1103;บางพลี;Bang Phli;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110303;บางปลา;Bang Pla;10540;10540;;1103;บางพลี;Bang Phli;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110304;บางโฉลง;Bang Chalong;10540;10540;;1103;บางพลี;Bang Phli;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110308;ราชาเทวะ;Racha Thewa;10540;10540;;1103;บางพลี;Bang Phli;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110309;หนองปรือ;Nong Prue;10540;10540;;1103;บางพลี;Bang Phli;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110401;ตลาด;Talat;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110402;บางพึ่ง;Bang Phueng;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110403;บางจาก;Bang Chak;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110404;บางครุ;Bang Khru;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110405;บางหญ้าแพรก;Bang Ya Phraek;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110406;บางหัวเสือ;Bang Hua Suea;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110407;สำโรงใต้;Samrong Tai;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110408;บางยอ;Bang Yo;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110409;บางกะเจ้า;Bang Kachao;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110410;บางน้ำผึ้ง;Bang Nam Phueng;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110411;บางกระสอบ;Bang Krasop;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110412;บางกอบัว;Bang Ko Bua;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110413;ทรงคนอง;Song Khanong;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110414;สำโรง;Samrong;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110415;สำโรงกลาง;Samrong Klang;10130;10130;;1104;พระประแดง;Phra Pradaeng;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110501;นาเกลือ;Na Kluea;10290;10290;;1105;พระสมุทรเจดีย์;Phra Samut Chedi;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110502;บ้านคลองสวน;Ban Khlong Suan;10290;10290;;1105;พระสมุทรเจดีย์;Phra Samut Chedi;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110503;แหลมฟ้าผ่า;Laem Fa Pha;10290;10290;;1105;พระสมุทรเจดีย์;Phra Samut Chedi;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110504;ปากคลองบางปลากด;Pak Khlong Bang Pla Kot;10290;10290;;1105;พระสมุทรเจดีย์;Phra Samut Chedi;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110505;ในคลองบางปลากด;Nai Khlong Bang Pla Kot;10290;10290;;1105;พระสมุทรเจดีย์;Phra Samut Chedi;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110601;บางเสาธง;Bang Sao Thong;10570;10570;;1106;บางเสาธง;Bang Sao Thong;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110602;ศีรษะจรเข้น้อย;Sisa Chorakhe Noi;10570;10570;;1106;บางเสาธง;Bang Sao Thong;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
110603;ศีรษะจรเข้ใหญ่;Sisa Chorakhe Yai;10570;10570;;1106;บางเสาธง;Bang Sao Thong;11;สมุทรปราการ;Samut Prakarn;ภาคกลาง
120101;สวนใหญ่;Suan Yai;11000;11000;;1201;เมืองนนทบุรี;Mueang Nonthaburi;12;นนทบุรี;Nonthaburi;ภาคกลาง
120102;ตลาดขวัญ;Talat Khwan;11000;11000;;1201;เมืองนนทบุรี;Mueang Nonthaburi;12;นนทบุรี;Nonthaburi;ภาคกลาง
120103;บางเขน;Bang Khen;11000;11000;;1201;เมืองนนทบุรี;Mueang Nonthaburi;12;นนทบุรี;Nonthaburi;ภาคกลาง
120104;บางกระสอ;Bang Kraso;11000;11000;;1201;เมืองนนทบุรี;Mueang Nonthaburi;12;นนทบุรี;Nonthaburi;ภาคกลาง
120105;ท่าทราย;Tha Sai;11000;11000;;1201;เมืองนนทบุรี;Mueang Nonthaburi;12;นนทบุรี;Nonthaburi;ภาคกลาง
120106;บางไผ่;Bang Phai;11000;11000;;1201;เมืองนนทบุรี;Mueang Nonthaburi;12;นนทบุรี;Nonthaburi;ภาคกลาง
120107;บางศรีเมือง;Bang Si Mueang;11000;11000;;1201;เมืองนนทบุรี;Mueang Nonthaburi;12;นนทบุรี;Nonthaburi;ภาคกลาง
120108;บางกร่าง;Bang Krang;11000;11000;;1201;เมืองนนทบุรี;Mueang Nonthaburi;12;นนทบุรี;Nonthaburi;ภาคกลาง
120109;ไทรม้า;Sai Ma;11000;11000;;1201;เมืองนนทบุรี;Mueang Nonthaburi;12;นนทบุรี;Nonthaburi;ภาคกลาง
120110;บางรักน้อย;Bang Rak Noi;11000;11000;;1201;เมืองนนทบุรี;Mueang Nonthaburi;12;นนทบุรี;Nonthaburi;ภาคกลาง
120201;วัดชลอ;Wat Chalo;11130;11130;;1202;บางกรวย;Bang Kruai;12;นนทบุรี;Nonthaburi;ภาคกลาง
120202;บางกรวย;Bang Kruai;11130;11130;;1202;บางกรวย;Bang Kruai;12;นนทบุรี;Nonthaburi;ภาคกลาง
120203;บางสีทอง;Bang Si Thong;11130;11130;;1202;บางกรวย;Bang Kruai;12;นนทบุรี;Nonthaburi;ภาคกลาง
